product_name,product_url,category,status,stars
zebronics keyboard mouse combo,https://yoshops.com/products/zebronics-keyboard-mouse-combo,Laptops,,5.0 star rating
150Mbps Wireless Nano USB Adapter,https://yoshops.com/products/150mbps-wireless-nano-usb-adapter,Laptops,,5.0 star rating
Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker,https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker,Laptops,Reviewd,4.5 star rating
Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,Laptops,,5.0 star rating
32 GB Pen Drive Sandisk,https://yoshops.com/products/32-gb-pen-drive-sandisk,Laptops,,5.0 star rating
Zebronics SAGA Portable Bluetooth wireless speaker,https://yoshops.com/products/zebronics-saga-portable-bluetooth-wireless-speaker,Laptops,,5.0 star rating
Sandisk Ultra Dual 16gb OTG Pen Drive,https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive,Laptops,,5.0 star rating
QUECHUA Kid's Tablet Bags-Cases Backpack 15Liter - Blue,https://yoshops.com/products/quechua-kids-tablet-bags-cases-backpack-15liter-blue,Laptops,,5.0 star rating
KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow,https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow,Laptops,,5.0 star rating
QUECHUA Laptop Bag 20 Litre (Yellow),https://yoshops.com/products/quechua-laptop-bag-20-litre-yellow,Laptops,,5.0 star rating
UBON CONCH Wireless Bluetooth Speaker,https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker,Laptops,,5.0 star rating
"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc",https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1,Laptops,,5.0 star rating
TG 113 Wireless Bluetooth Speaker,https://yoshops.com/products/tg-113-wireless-bluetooth-speaker,Laptops,,5.0 star rating
WS887 Mini Wireless Bluetooth Speaker,https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1,Laptops,,5.0 star rating
GT-112 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker,Laptops,,5.0 star rating
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Laptops,,5.0 star rating
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Laptops,Reviewd,5.0 star rating
"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Laptops,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Laptops,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Laptops,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Laptops,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Laptops,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Laptops,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Laptops,,5.0 star rating
Micromax Canvas Lapbook,https://yoshops.com/products/micromax-canvas-lapbook,Gaming Laptops,Reviewd,4.3 star rating
iBall Excelance CompBook 11.6-inch Laptop,https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop,Gaming Laptops,Reviewd,5.0 star rating
Lenovo IdeaPad 100S-11 11.6-inch Laptop,https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop,Gaming Laptops,Reviewd,3.0 star rating
Micromax Canvas Lapbook,https://yoshops.com/products/micromax-canvas-lapbook,Personal Laptops,Reviewd,4.3 star rating
iBall Excelance CompBook 11.6-inch Laptop,https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop,Personal Laptops,Reviewd,5.0 star rating
Lenovo IdeaPad 100S-11 11.6-inch Laptop,https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop,Personal Laptops,Reviewd,3.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Tablets,Reviewd,5.0 star rating
Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Tablets,,5.0 star rating
iBall Excelance CompBook 11.6-inch Laptop,https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop,Tablets,Reviewd,5.0 star rating
Lenovo IdeaPad 100S-11 11.6-inch Laptop,https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop,Tablets,Reviewd,3.0 star rating
JBL Tempo On-Ear Headphone With Mic – MS176 (Black),https://yoshops.com/products/xn-jbl-tempo-on-ear-headphone-with-mic-ms176-black-et05a,Laptop Accessories,Reviewd,4.9 star rating
Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Laptop Accessories,Reviewd,5.0 star rating
Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Laptop Accessories,Reviewd,5.0 star rating
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree,https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree,Laptop Accessories,Reviewd,4.8 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Laptop Accessories,Reviewd,5.0 star rating
Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Laptop Accessories,Reviewd,5.0 star rating
QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Laptop Accessories,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Laptop Accessories,Reviewd,5.0 star rating
Zebronics Card Reader VR BOX Special Combo,https://yoshops.com/products/zebronics-card-readervr-box-20wireless-mouse-multi-chargeruniversal-adaptor-iphone-head-phone-specaical-combo,Laptop Accessories,,5.0 star rating
Auto ePass 2003 FIPS USB Token,https://yoshops.com/products/auto-epass-2003-fips-usb-token,Laptop Accessories,,5.0 star rating
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Laptop Accessories,,5.0 star rating
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Laptop Accessories,,5.0 star rating
Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Laptop Accessories,Reviewd,5.0 star rating
Zebion Ergo PS2 USB Keyboard (Black and Red Keys),https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys,Laptop Accessories,,5.0 star rating
Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Laptop Accessories,,5.0 star rating
Casio MJ-12SA Desktop Calculator -Black,https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black,Laptop Accessories,,5.0 star rating
QUECHUA LAPTOP Bag BACKPACK 20 Litre - GREY,https://yoshops.com/products/quechua-laptop-backpack-20-litre-grey,Laptop Accessories,,5.0 star rating
ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Laptop Accessories,,5.0 star rating
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Laptop Accessories,,5.0 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Laptop Accessories,,5.0 star rating
USB LED Light Lamp for Computer Laptop-10PC,https://yoshops.com/products/usb-led-light-lamp-for-computer-laptop,Laptop Accessories,,5.0 star rating
"Zebion Glider Wireless Mouse(Black,White)",https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite,Laptop Accessories,,5.0 star rating
Zebronics ZEB CR-45 sd card reader,https://yoshops.com/products/zebronics-card-reader,Laptop Accessories,,5.0 star rating
Zebronics ZEB-K11 USB keyboard (Black),https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black,Laptop Accessories,,5.0 star rating
Quantum mini usb keyboard,https://yoshops.com/products/quantum-mini-usb-keyboard,Laptop Accessories,,5.0 star rating
Yo215 Wireless Keyboard,https://yoshops.com/products/yo215-wireless-keyboard,Laptop Accessories,,5.0 star rating
Zebronics Blue Bird Bluetooth Earphones,https://yoshops.com/products/zebronics-blue-bird-bluetooth-earphones,Laptop Accessories,,5.0 star rating
Zebronics Neon Optical USB Mouse Black,https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black,Laptop Accessories,,5.0 star rating
SECUPIX USB MOUSE - MU2011,https://yoshops.com/products/secupix-usb-mouse-mu2011,Laptop Accessories,,5.0 star rating
Zebronics Ride Wireless Optical Mouse,https://yoshops.com/products/zebronics-wireless-optical-mouse,Laptop Accessories,Reviewd,5.0 star rating
Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse,https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse,Laptop Accessories,,5.0 star rating
Logitech MK220 Wireless Keyboard and Mouse Combo,https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo,Laptop Accessories,Reviewd,5.0 star rating
Logitech Mk235 Wireless Keyboard Mouse Combo-Black,https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black,Laptop Accessories,,5.0 star rating
zebronics keyboard mouse combo,https://yoshops.com/products/zebronics-keyboard-mouse-combo,Laptop Accessories,,5.0 star rating
150Mbps Wireless Nano USB Adapter,https://yoshops.com/products/150mbps-wireless-nano-usb-adapter,Laptop Accessories,,5.0 star rating
Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker,https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker,Laptop Accessories,Reviewd,4.5 star rating
Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,Laptop Accessories,,5.0 star rating
32 GB Pen Drive Sandisk,https://yoshops.com/products/32-gb-pen-drive-sandisk,Laptop Accessories,,5.0 star rating
Zebronics SAGA Portable Bluetooth wireless speaker,https://yoshops.com/products/zebronics-saga-portable-bluetooth-wireless-speaker,Laptop Accessories,,5.0 star rating
Sandisk Ultra Dual 16gb OTG Pen Drive,https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive,Laptop Accessories,,5.0 star rating
QUECHUA Kid's Tablet Bags-Cases Backpack 15Liter - Blue,https://yoshops.com/products/quechua-kids-tablet-bags-cases-backpack-15liter-blue,Laptop Accessories,,5.0 star rating
KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow,https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow,Laptop Accessories,,5.0 star rating
QUECHUA Laptop Bag 20 Litre (Yellow),https://yoshops.com/products/quechua-laptop-bag-20-litre-yellow,Laptop Accessories,,5.0 star rating
UBON CONCH Wireless Bluetooth Speaker,https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker,Laptop Accessories,,5.0 star rating
"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc",https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1,Laptop Accessories,,5.0 star rating
TG 113 Wireless Bluetooth Speaker,https://yoshops.com/products/tg-113-wireless-bluetooth-speaker,Laptop Accessories,,5.0 star rating
WS887 Mini Wireless Bluetooth Speaker,https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1,Laptop Accessories,,5.0 star rating
GT-112 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker,Laptop Accessories,,5.0 star rating
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Laptop Accessories,,5.0 star rating
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Laptop Accessories,Reviewd,5.0 star rating
"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Laptop Accessories,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Laptop Accessories,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Laptop Accessories,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Laptop Accessories,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Laptop Accessories,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Laptop Accessories,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Laptop Accessories,,5.0 star rating
Zebronics External TV Tuner Card TL1010,https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010,Computers Accessories,Reviewd,4.9 star rating
Zebronics ZEB-U740 UPS 600VA,https://yoshops.com/products/zebronics-zeb-u740-ups-600va,Computers Accessories,Reviewd,5.0 star rating
Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Computers Accessories,Reviewd,5.0 star rating
Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Computers Accessories,Reviewd,5.0 star rating
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree,https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree,Computers Accessories,Reviewd,4.8 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Computers Accessories,Reviewd,5.0 star rating
Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Computers Accessories,Reviewd,5.0 star rating
QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Computers Accessories,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Computers Accessories,Reviewd,5.0 star rating
Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD,https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd,Computers Accessories,Reviewd,5.0 star rating
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Computers Accessories,,5.0 star rating
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Computers Accessories,,5.0 star rating
Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Computers Accessories,Reviewd,5.0 star rating
